0	-50  	     1	    -0	 -1.33	  1.11	    -0	     0	  0.85	 -1.91	   0.8	     0	     0	    -0	0.0668	  2.01	 -1.62	 0.556	
10	-50  	     1	-0.193	 -1.33	   1.1	-0.274	 0.331	  0.85	 -1.88	 0.752	-0.278	 0.555	 -0.35	0.0668	  1.98	 -1.52	 0.481	
20	-50  	     1	-0.381	 -1.33	  1.05	-0.514	 0.652	  0.85	 -1.79	 0.613	-0.481	  1.04	-0.689	0.0668	  1.89	 -1.24	 0.278	
30	-50  	     1	-0.557	 -1.33	 0.964	-0.693	 0.954	  0.85	 -1.65	   0.4	-0.556	   1.4	 -1.01	0.0668	  1.74	-0.811	-2.43e-08	
40	-50  	     1	-0.716	 -1.33	 0.853	-0.788	  1.23	  0.85	 -1.46	 0.139	-0.481	   1.6	 -1.29	0.0668	  1.54	-0.282	-0.278	
50	-50  	     1	-0.853	 -1.33	 0.716	-0.788	  1.46	  0.85	 -1.23	-0.139	-0.278	   1.6	 -1.54	0.0668	  1.29	 0.282	-0.481	
60	-50  	     1	-0.964	 -1.33	 0.557	-0.693	  1.65	  0.85	-0.954	  -0.4	4.86e-08	   1.4	 -1.74	0.0668	  1.01	 0.811	-0.556	
70	-50  	     1	 -1.05	 -1.33	 0.381	-0.514	  1.79	  0.85	-0.652	-0.613	 0.278	  1.04	 -1.89	0.0668	 0.689	  1.24	-0.481	
80	-50  	     1	  -1.1	 -1.33	 0.193	-0.274	  1.88	  0.85	-0.331	-0.752	 0.481	 0.555	 -1.98	0.0668	  0.35	  1.52	-0.278	
90	-50  	     1	 -1.11	 -1.33	-4.87e-08	6.99e-08	  1.91	  0.85	8.34e-08	  -0.8	 0.556	-1.42e-07	 -2.01	0.0668	-8.8e-08	  1.62	7.28e-08	
100	-50  	     1	  -1.1	 -1.33	-0.193	 0.274	  1.88	  0.85	 0.331	-0.752	 0.481	-0.555	 -1.98	0.0668	 -0.35	  1.52	 0.278	
110	-50  	     1	 -1.05	 -1.33	-0.381	 0.514	  1.79	  0.85	 0.652	-0.613	 0.278	 -1.04	 -1.89	0.0668	-0.689	  1.24	 0.481	
120	-50  	     1	-0.964	 -1.33	-0.557	 0.693	  1.65	  0.85	 0.954	  -0.4	-9.71e-08	  -1.4	 -1.74	0.0668	 -1.01	 0.811	 0.556	
130	-50  	     1	-0.853	 -1.33	-0.716	 0.788	  1.46	  0.85	  1.23	-0.139	-0.278	  -1.6	 -1.54	0.0668	 -1.29	 0.282	 0.481	
140	-50  	     1	-0.716	 -1.33	-0.853	 0.788	  1.23	  0.85	  1.46	 0.139	-0.481	  -1.6	 -1.29	0.0668	 -1.54	-0.282	 0.278	
150	-50  	     1	-0.557	 -1.33	-0.964	 0.693	 0.954	  0.85	  1.65	   0.4	-0.556	  -1.4	 -1.01	0.0668	 -1.74	-0.811	7.73e-08	
160	-50  	     1	-0.381	 -1.33	 -1.05	 0.514	 0.652	  0.85	  1.79	 0.613	-0.481	 -1.04	-0.689	0.0668	 -1.89	 -1.24	-0.278	
170	-50  	     1	-0.193	 -1.33	  -1.1	 0.274	 0.331	  0.85	  1.88	 0.752	-0.278	-0.555	 -0.35	0.0668	 -1.98	 -1.52	-0.481	
180	-50  	     1	9.73e-08	 -1.33	 -1.11	-1.4e-07	-1.67e-07	  0.85	  1.91	   0.8	1.46e-07	2.84e-07	1.76e-07	0.0668	 -2.01	 -1.62	-0.556	
190	-50  	     1	 0.193	 -1.33	  -1.1	-0.274	-0.331	  0.85	  1.88	 0.752	 0.278	 0.555	  0.35	0.0668	 -1.98	 -1.52	-0.481	
200	-50  	     1	 0.381	 -1.33	 -1.05	-0.514	-0.652	  0.85	  1.79	 0.613	 0.481	  1.04	 0.689	0.0668	 -1.89	 -1.24	-0.278	
210	-50  	     1	 0.557	 -1.33	-0.964	-0.693	-0.954	  0.85	  1.65	   0.4	 0.556	   1.4	  1.01	0.0668	 -1.74	-0.811	-2.87e-08	
220	-50  	     1	 0.716	 -1.33	-0.853	-0.788	 -1.23	  0.85	  1.46	 0.139	 0.481	   1.6	  1.29	0.0668	 -1.54	-0.282	 0.278	
230	-50  	     1	 0.853	 -1.33	-0.716	-0.788	 -1.46	  0.85	  1.23	-0.139	 0.278	   1.6	  1.54	0.0668	 -1.29	 0.282	 0.481	
240	-50  	     1	 0.964	 -1.33	-0.557	-0.693	 -1.65	  0.85	 0.954	  -0.4	-1.94e-07	   1.4	  1.74	0.0668	 -1.01	 0.811	 0.556	
250	-50  	     1	  1.05	 -1.33	-0.381	-0.514	 -1.79	  0.85	 0.652	-0.613	-0.278	  1.04	  1.89	0.0668	-0.689	  1.24	 0.481	
260	-50  	     1	   1.1	 -1.33	-0.193	-0.274	 -1.88	  0.85	 0.331	-0.752	-0.481	 0.555	  1.98	0.0668	 -0.35	  1.52	 0.278	
270	-50  	     1	  1.11	 -1.33	1.33e-08	1.91e-08	 -1.91	  0.85	-2.27e-08	  -0.8	-0.556	-3.87e-08	  2.01	0.0668	2.4e-08	  1.62	-1.99e-08	
280	-50  	     1	   1.1	 -1.33	 0.193	 0.274	 -1.88	  0.85	-0.331	-0.752	-0.481	-0.555	  1.98	0.0668	  0.35	  1.52	-0.278	
290	-50  	     1	  1.05	 -1.33	 0.381	 0.514	 -1.79	  0.85	-0.652	-0.613	-0.278	 -1.04	  1.89	0.0668	 0.689	  1.24	-0.481	
300	-50  	     1	 0.964	 -1.33	 0.557	 0.693	 -1.65	  0.85	-0.954	  -0.4	-1.55e-07	  -1.4	  1.74	0.0668	  1.01	 0.811	-0.556	
310	-50  	     1	 0.853	 -1.33	 0.716	 0.788	 -1.46	  0.85	 -1.23	-0.139	 0.278	  -1.6	  1.54	0.0668	  1.29	 0.282	-0.481	
320	-50  	     1	 0.716	 -1.33	 0.853	 0.788	 -1.23	  0.85	 -1.46	 0.139	 0.481	  -1.6	  1.29	0.0668	  1.54	-0.282	-0.278	
330	-50  	     1	 0.557	 -1.33	 0.964	 0.693	-0.954	  0.85	 -1.65	   0.4	 0.556	  -1.4	  1.01	0.0668	  1.74	-0.811	-3.29e-07	
340	-50  	     1	 0.381	 -1.33	  1.05	 0.514	-0.652	  0.85	 -1.79	 0.613	 0.481	 -1.04	 0.689	0.0668	  1.89	 -1.24	 0.278	
350	-50  	     1	 0.193	 -1.33	   1.1	 0.274	-0.331	  0.85	 -1.88	 0.752	 0.278	-0.555	  0.35	0.0668	  1.98	 -1.52	 0.481	
0	-40  	     1	    -0	 -1.11	  1.33	    -0	     0	 0.268	 -1.91	  1.14	     0	     0	    -0	 0.794	  1.32	 -1.93	  0.94	
10	-40  	     1	 -0.23	 -1.11	  1.31	-0.389	 0.331	 0.268	 -1.88	  1.07	 -0.47	 0.661	 -0.23	 0.794	   1.3	 -1.82	 0.814	
20	-40  	     1	-0.454	 -1.11	  1.25	 -0.73	 0.652	 0.268	 -1.79	 0.871	-0.814	  1.24	-0.452	 0.794	  1.24	 -1.48	  0.47	
30	-40  	     1	-0.663	 -1.11	  1.15	-0.984	 0.954	 0.268	 -1.65	 0.568	 -0.94	  1.67	-0.661	 0.794	  1.15	-0.966	-4.11e-08	
40	-40  	     1	-0.853	 -1.11	  1.02	 -1.12	  1.23	 0.268	 -1.46	 0.197	-0.814	   1.9	 -0.85	 0.794	  1.01	-0.336	 -0.47	
50	-40  	     1	 -1.02	 -1.11	 0.853	 -1.12	  1.46	 0.268	 -1.23	-0.197	 -0.47	   1.9	 -1.01	 0.794	  0.85	 0.336	-0.814	
60	-40  	     1	 -1.15	 -1.11	 0.663	-0.984	  1.65	 0.268	-0.954	-0.568	8.22e-08	  1.67	 -1.15	 0.794	 0.661	 0.966	 -0.94	
70	-40  	     1	 -1.25	 -1.11	 0.454	 -0.73	  1.79	 0.268	-0.652	-0.871	  0.47	  1.24	 -1.24	 0.794	 0.452	  1.48	-0.814	
80	-40  	     1	 -1.31	 -1.11	  0.23	-0.389	  1.88	 0.268	-0.331	 -1.07	 0.814	 0.661	  -1.3	 0.794	  0.23	  1.82	 -0.47	
90	-40  	     1	 -1.33	 -1.11	-5.8e-08	9.93e-08	  1.91	 0.268	8.34e-08	 -1.14	  0.94	-1.69e-07	 -1.32	 0.794	-5.78e-08	  1.93	1.23e-07	
100	-40  	     1	 -1.31	 -1.11	 -0.23	 0.389	  1.88	 0.268	 0.331	 -1.07	 0.814	-0.661	  -1.3	 0.794	 -0.23	  1.82	  0.47	
110	-40  	     1	 -1.25	 -1.11	-0.454	  0.73	  1.79	 0.268	 0.652	-0.871	  0.47	 -1.24	 -1.24	 0.794	-0.452	  1.48	 0.814	
120	-40  	     1	 -1.15	 -1.11	-0.663	 0.984	  1.65	 0.268	 0.954	-0.568	-1.64e-07	 -1.67	 -1.15	 0.794	-0.661	 0.966	  0.94	
130	-40  	     1	 -1.02	 -1.11	-0.853	  1.12	  1.46	 0.268	  1.23	-0.197	 -0.47	  -1.9	 -1.01	 0.794	 -0.85	 0.336	 0.814	
140	-40  	     1	-0.853	 -1.11	 -1.02	  1.12	  1.23	 0.268	  1.46	 0.197	-0.814	  -1.9	 -0.85	 0.794	 -1.01	-0.336	  0.47	
150	-40  	     1	-0.663	 -1.11	 -1.15	 0.984	 0.954	 0.268	  1.65	 0.568	 -0.94	 -1.67	-0.661	 0.794	 -1.15	-0.966	1.31e-07	
160	-40  	     1	-0.454	 -1.11	 -1.25	  0.73	 0.652	 0.268	  1.79	 0.871	-0.814	 -1.24	-0.452	 0.794	 -1.24	 -1.48	 -0.47	
170	-40  	     1	 -0.23	 -1.11	 -1.31	 0.389	 0.331	 0.268	  1.88	  1.07	 -0.47	-0.661	 -0.23	 0.794	  -1.3	 -1.82	-0.814	
180	-40  	     1	1.16e-07	 -1.11	 -1.33	-1.99e-07	-1.67e-07	 0.268	  1.91	  1.14	2.47e-07	3.38e-07	1.16e-07	 0.794	 -1.32	 -1.93	 -0.94	
190	-40  	     1	  0.23	 -1.11	 -1.31	-0.389	-0.331	 0.268	  1.88	  1.07	  0.47	 0.661	  0.23	 0.794	  -1.3	 -1.82	-0.814	
200	-40  	     1	 0.454	 -1.11	 -1.25	 -0.73	-0.652	 0.268	  1.79	 0.871	 0.814	  1.24	 0.452	 0.794	 -1.24	 -1.48	 -0.47	
210	-40  	     1	 0.663	 -1.11	 -1.15	-0.984	-0.954	 0.268	  1.65	 0.568	  0.94	  1.67	 0.661	 0.794	 -1.15	-0.966	-4.86e-08	
220	-40  	     1	 0.853	 -1.11	 -1.02	 -1.12	 -1.23	 0.268	  1.46	 0.197	 0.814	   1.9	  0.85	 0.794	 -1.01	-0.336	  0.47	
230	-40  	     1	  1.02	 -1.11	-0.853	 -1.12	 -1.46	 0.268	  1.23	-0.197	  0.47	   1.9	  1.01	 0.794	 -0.85	 0.336	 0.814	
240	-40  	     1	  1.15	 -1.11	-0.663	-0.984	 -1.65	 0.268	 0.954	-0.568	-3.29e-07	  1.67	  1.15	 0.794	-0.661	 0.966	  0.94	
250	-40  	     1	  1.25	 -1.11	-0.454	 -0.73	 -1.79	 0.268	 0.652	-0.871	 -0.47	  1.24	  1.24	 0.794	-0.452	  1.48	 0.814	
260	-40  	     1	  1.31	 -1.11	 -0.23	-0.389	 -1.88	 0.268	 0.331	 -1.07	-0.814	 0.661	   1.3	 0.794	 -0.23	  1.82	  0.47	
270	-40  	     1	  1.33	 -1.11	1.58e-08	2.71e-08	 -1.91	 0.268	-2.27e-08	 -1.14	 -0.94	-4.61e-08	  1.32	 0.794	1.58e-08	  1.93	-3.36e-08	
280	-40  	     1	  1.31	 -1.11	  0.23	 0.389	 -1.88	 0.268	-0.331	 -1.07	-0.814	-0.661	   1.3	 0.794	  0.23	  1.82	 -0.47	
290	-40  	     1	  1.25	 -1.11	 0.454	  0.73	 -1.79	 0.268	-0.652	-0.871	 -0.47	 -1.24	  1.24	 0.794	 0.452	  1.48	-0.814	
300	-40  	     1	  1.15	 -1.11	 0.663	 0.984	 -1.65	 0.268	-0.954	-0.568	-2.62e-07	 -1.67	  1.15	 0.794	 0.661	 0.966	 -0.94	
310	-40  	     1	  1.02	 -1.11	 0.853	  1.12	 -1.46	 0.268	 -1.23	-0.197	  0.47	  -1.9	  1.01	 0.794	  0.85	 0.336	-0.814	
320	-40  	     1	 0.853	 -1.11	  1.02	  1.12	 -1.23	 0.268	 -1.46	 0.197	 0.814	  -1.9	  0.85	 0.794	  1.01	-0.336	 -0.47	
330	-40  	     1	 0.663	 -1.11	  1.15	 0.984	-0.954	 0.268	 -1.65	 0.568	  0.94	 -1.67	 0.661	 0.794	  1.15	-0.966	-5.57e-07	
340	-40  	     1	 0.454	 -1.11	  1.25	  0.73	-0.652	 0.268	 -1.79	 0.871	 0.814	 -1.24	 0.452	 0.794	  1.24	 -1.48	  0.47	
350	-40  	     1	  0.23	 -1.11	  1.31	 0.389	-0.331	 0.268	 -1.88	  1.07	  0.47	-0.661	  0.23	 0.794	   1.3	 -1.82	 0.814	
0	-30  	     1	    -0	-0.866	   1.5	    -0	     0	 -0.28	 -1.68	  1.45	     0	     0	    -0	  1.16	 0.351	 -1.92	  1.36	
10	-30  	     1	 -0.26	-0.866	  1.48	-0.497	 0.291	 -0.28	 -1.65	  1.36	-0.679	 0.657	-0.0609	  1.16	 0.345	 -1.81	  1.18	
20	-30  	     1	-0.513	-0.866	  1.41	-0.934	 0.574	 -0.28	 -1.58	  1.11	 -1.18	  1.23	 -0.12	  1.16	  0.33	 -1.47	 0.679	
30	-30  	     1	 -0.75	-0.866	   1.3	 -1.26	 0.839	 -0.28	 -1.45	 0.726	 -1.36	  1.66	-0.175	  1.16	 0.304	-0.961	-5.94e-08	
40	-30  	     1	-0.964	-0.866	  1.15	 -1.43	  1.08	 -0.28	 -1.28	 0.252	 -1.18	  1.89	-0.225	  1.16	 0.269	-0.334	-0.679	
50	-30  	     1	 -1.15	-0.866	 0.964	 -1.43	  1.28	 -0.28	 -1.08	-0.252	-0.679	  1.89	-0.269	  1.16	 0.225	 0.334	 -1.18	
60	-30  	     1	  -1.3	-0.866	  0.75	 -1.26	  1.45	 -0.28	-0.839	-0.726	1.19e-07	  1.66	-0.304	  1.16	 0.175	 0.961	 -1.36	
70	-30  	     1	 -1.41	-0.866	 0.513	-0.934	  1.58	 -0.28	-0.574	 -1.11	 0.679	  1.23	 -0.33	  1.16	  0.12	  1.47	 -1.18	
80	-30  	     1	 -1.48	-0.866	  0.26	-0.497	  1.65	 -0.28	-0.291	 -1.36	  1.18	 0.657	-0.345	  1.16	0.0609	  1.81	-0.679	
90	-30  	     1	  -1.5	-0.866	-6.56e-08	1.27e-07	  1.68	 -0.28	7.33e-08	 -1.45	  1.36	-1.68e-07	-0.351	  1.16	-1.53e-08	  1.92	1.78e-07	
100	-30  	     1	 -1.48	-0.866	 -0.26	 0.497	  1.65	 -0.28	 0.291	 -1.36	  1.18	-0.657	-0.345	  1.16	-0.0609	  1.81	 0.679	
110	-30  	     1	 -1.41	-0.866	-0.513	 0.934	  1.58	 -0.28	 0.574	 -1.11	 0.679	 -1.23	 -0.33	  1.16	 -0.12	  1.47	  1.18	
120	-30  	     1	  -1.3	-0.866	 -0.75	  1.26	  1.45	 -0.28	 0.839	-0.726	-2.38e-07	 -1.66	-0.304	  1.16	-0.175	 0.961	  1.36	
130	-30  	     1	 -1.15	-0.866	-0.964	  1.43	  1.28	 -0.28	  1.08	-0.252	-0.679	 -1.89	-0.269	  1.16	-0.225	 0.334	  1.18	
140	-30  	     1	-0.964	-0.866	 -1.15	  1.43	  1.08	 -0.28	  1.28	 0.252	 -1.18	 -1.89	-0.225	  1.16	-0.269	-0.334	 0.679	
150	-30  	     1	 -0.75	-0.866	  -1.3	  1.26	 0.839	 -0.28	  1.45	 0.726	 -1.36	 -1.66	-0.175	  1.16	-0.304	-0.961	1.89e-07	
160	-30  	     1	-0.513	-0.866	 -1.41	 0.934	 0.574	 -0.28	  1.58	  1.11	 -1.18	 -1.23	 -0.12	  1.16	 -0.33	 -1.47	-0.679	
170	-30  	     1	 -0.26	-0.866	 -1.48	 0.497	 0.291	 -0.28	  1.65	  1.36	-0.679	-0.657	-0.0609	  1.16	-0.345	 -1.81	 -1.18	
180	-30  	     1	1.31e-07	-0.866	  -1.5	-2.54e-07	-1.47e-07	 -0.28	  1.68	  1.45	3.56e-07	3.36e-07	3.07e-08	  1.16	-0.351	 -1.92	 -1.36	
190	-30  	     1	  0.26	-0.866	 -1.48	-0.497	-0.291	 -0.28	  1.65	  1.36	 0.679	 0.657	0.0609	  1.16	-0.345	 -1.81	 -1.18	
200	-30  	     1	 0.513	-0.866	 -1.41	-0.934	-0.574	 -0.28	  1.58	  1.11	  1.18	  1.23	  0.12	  1.16	 -0.33	 -1.47	-0.679	
210	-30  	     1	  0.75	-0.866	  -1.3	 -1.26	-0.839	 -0.28	  1.45	 0.726	  1.36	  1.66	 0.175	  1.16	-0.304	-0.961	-7.02e-08	
220	-30  	     1	 0.964	-0.866	 -1.15	 -1.43	 -1.08	 -0.28	  1.28	 0.252	  1.18	  1.89	 0.225	  1.16	-0.269	-0.334	 0.679	
230	-30  	     1	  1.15	-0.866	-0.964	 -1.43	 -1.28	 -0.28	  1.08	-0.252	 0.679	  1.89	 0.269	  1.16	-0.225	 0.334	  1.18	
240	-30  	     1	   1.3	-0.866	 -0.75	 -1.26	 -1.45	 -0.28	 0.839	-0.726	-4.75e-07	  1.66	 0.304	  1.16	-0.175	 0.961	  1.36	
250	-30  	     1	  1.41	-0.866	-0.513	-0.934	 -1.58	 -0.28	 0.574	 -1.11	-0.679	  1.23	  0.33	  1.16	 -0.12	  1.47	  1.18	
260	-30  	     1	  1.48	-0.866	 -0.26	-0.497	 -1.65	 -0.28	 0.291	 -1.36	 -1.18	 0.657	 0.345	  1.16	-0.0609	  1.81	 0.679	
270	-30  	     1	   1.5	-0.866	1.79e-08	3.46e-08	 -1.68	 -0.28	-2e-08	 -1.45	 -1.36	-4.58e-08	 0.351	  1.16	4.18e-09	  1.92	-4.86e-08	
280	-30  	     1	  1.48	-0.866	  0.26	 0.497	 -1.65	 -0.28	-0.291	 -1.36	 -1.18	-0.657	 0.345	  1.16	0.0609	  1.81	-0.679	
290	-30  	     1	  1.41	-0.866	 0.513	 0.934	 -1.58	 -0.28	-0.574	 -1.11	-0.679	 -1.23	  0.33	  1.16	  0.12	  1.47	 -1.18	
300	-30  	     1	   1.3	-0.866	  0.75	  1.26	 -1.45	 -0.28	-0.839	-0.726	-3.78e-07	 -1.66	 0.304	  1.16	 0.175	 0.961	 -1.36	
310	-30  	     1	  1.15	-0.866	 0.964	  1.43	 -1.28	 -0.28	 -1.08	-0.252	 0.679	 -1.89	 0.269	  1.16	 0.225	 0.334	 -1.18	
320	-30  	     1	 0.964	-0.866	  1.15	  1.43	 -1.08	 -0.28	 -1.28	 0.252	  1.18	 -1.89	 0.225	  1.16	 0.269	-0.334	-0.679	
330	-30  	     1	  0.75	-0.866	   1.3	  1.26	-0.839	 -0.28	 -1.45	 0.726	  1.36	 -1.66	 0.175	  1.16	 0.304	-0.961	-8.04e-07	
340	-30  	     1	 0.513	-0.866	  1.41	 0.934	-0.574	 -0.28	 -1.58	  1.11	  1.18	 -1.23	  0.12	  1.16	  0.33	 -1.47	 0.679	
350	-30  	     1	  0.26	-0.866	  1.48	 0.497	-0.291	 -0.28	 -1.65	  1.36	 0.679	-0.657	0.0609	  1.16	 0.345	 -1.81	  1.18	
0	-20  	     1	    -0	-0.592	  1.63	    -0	     0	-0.726	 -1.24	  1.71	     0	     0	     0	  1.09	-0.632	 -1.55	  1.74	
10	-20  	     1	-0.283	-0.592	   1.6	-0.585	 0.216	-0.726	 -1.23	  1.61	-0.868	 0.529	  0.11	  1.09	-0.622	 -1.45	   1.5	
20	-20  	     1	-0.557	-0.592	  1.53	  -1.1	 0.426	-0.726	 -1.17	  1.31	  -1.5	 0.995	 0.216	  1.09	-0.594	 -1.19	 0.868	
30	-20  	     1	-0.814	-0.592	  1.41	 -1.48	 0.622	-0.726	 -1.08	 0.855	 -1.74	  1.34	 0.316	  1.09	-0.547	-0.774	-7.59e-08	
40	-20  	     1	 -1.05	-0.592	  1.25	 -1.68	   0.8	-0.726	-0.954	 0.297	  -1.5	  1.52	 0.406	  1.09	-0.484	-0.269	-0.868	
50	-20  	     1	 -1.25	-0.592	  1.05	 -1.68	 0.954	-0.726	  -0.8	-0.297	-0.868	  1.52	 0.484	  1.09	-0.406	 0.269	  -1.5	
60	-20  	     1	 -1.41	-0.592	 0.814	 -1.48	  1.08	-0.726	-0.622	-0.855	1.52e-07	  1.34	 0.547	  1.09	-0.316	 0.774	 -1.74	
70	-20  	     1	 -1.53	-0.592	 0.557	  -1.1	  1.17	-0.726	-0.426	 -1.31	 0.868	 0.995	 0.594	  1.09	-0.216	  1.19	  -1.5	
80	-20  	     1	  -1.6	-0.592	 0.283	-0.585	  1.23	-0.726	-0.216	 -1.61	   1.5	 0.529	 0.622	  1.09	 -0.11	  1.45	-0.868	
90	-20  	     1	 -1.63	-0.592	-7.11e-08	1.49e-07	  1.24	-0.726	5.44e-08	 -1.71	  1.74	-1.35e-07	 0.632	  1.09	2.76e-08	  1.55	2.28e-07	
100	-20  	     1	  -1.6	-0.592	-0.283	 0.585	  1.23	-0.726	 0.216	 -1.61	   1.5	-0.529	 0.622	  1.09	  0.11	  1.45	 0.868	
110	-20  	     1	 -1.53	-0.592	-0.557	   1.1	  1.17	-0.726	 0.426	 -1.31	 0.868	-0.995	 0.594	  1.09	 0.216	  1.19	   1.5	
120	-20  	     1	 -1.41	-0.592	-0.814	  1.48	  1.08	-0.726	 0.622	-0.855	-3.03e-07	 -1.34	 0.547	  1.09	 0.316	 0.774	  1.74	
130	-20  	     1	 -1.25	-0.592	 -1.05	  1.68	 0.954	-0.726	   0.8	-0.297	-0.868	 -1.52	 0.484	  1.09	 0.406	 0.269	   1.5	
140	-20  	     1	 -1.05	-0.592	 -1.25	  1.68	   0.8	-0.726	 0.954	 0.297	  -1.5	 -1.52	 0.406	  1.09	 0.484	-0.269	 0.868	
150	-20  	     1	-0.814	-0.592	 -1.41	  1.48	 0.622	-0.726	  1.08	 0.855	 -1.74	 -1.34	 0.316	  1.09	 0.547	-0.774	2.41e-07	
160	-20  	     1	-0.557	-0.592	 -1.53	   1.1	 0.426	-0.726	  1.17	  1.31	  -1.5	-0.995	 0.216	  1.09	 0.594	 -1.19	-0.868	
170	-20  	     1	-0.283	-0.592	  -1.6	 0.585	 0.216	-0.726	  1.23	  1.61	-0.868	-0.529	  0.11	  1.09	 0.622	 -1.45	  -1.5	
180	-20  	     1	1.42e-07	-0.592	 -1.63	-2.99e-07	-1.09e-07	-0.726	  1.24	  1.71	4.55e-07	2.71e-07	-5.53e-08	  1.09	 0.632	 -1.55	 -1.74	
190	-20  	     1	 0.283	-0.592	  -1.6	-0.585	-0.216	-0.726	  1.23	  1.61	 0.868	 0.529	 -0.11	  1.09	 0.622	 -1.45	  -1.5	
200	-20  	     1	 0.557	-0.592	 -1.53	  -1.1	-0.426	-0.726	  1.17	  1.31	   1.5	 0.995	-0.216	  1.09	 0.594	 -1.19	-0.868	
210	-20  	     1	 0.814	-0.592	 -1.41	 -1.48	-0.622	-0.726	  1.08	 0.855	  1.74	  1.34	-0.316	  1.09	 0.547	-0.774	-8.96e-08	
220	-20  	     1	  1.05	-0.592	 -1.25	 -1.68	  -0.8	-0.726	 0.954	 0.297	   1.5	  1.52	-0.406	  1.09	 0.484	-0.269	 0.868	
230	-20  	     1	  1.25	-0.592	 -1.05	 -1.68	-0.954	-0.726	   0.8	-0.297	 0.868	  1.52	-0.484	  1.09	 0.406	 0.269	   1.5	
240	-20  	     1	  1.41	-0.592	-0.814	 -1.48	 -1.08	-0.726	 0.622	-0.855	-6.07e-07	  1.34	-0.547	  1.09	 0.316	 0.774	  1.74	
250	-20  	     1	  1.53	-0.592	-0.557	  -1.1	 -1.17	-0.726	 0.426	 -1.31	-0.868	 0.995	-0.594	  1.09	 0.216	  1.19	   1.5	
260	-20  	     1	   1.6	-0.592	-0.283	-0.585	 -1.23	-0.726	 0.216	 -1.61	  -1.5	 0.529	-0.622	  1.09	  0.11	  1.45	 0.868	
270	-20  	     1	  1.63	-0.592	1.94e-08	4.08e-08	 -1.24	-0.726	-1.48e-08	 -1.71	 -1.74	-3.69e-08	-0.632	  1.09	-7.54e-09	  1.55	-6.21e-08	
280	-20  	     1	   1.6	-0.592	 0.283	 0.585	 -1.23	-0.726	-0.216	 -1.61	  -1.5	-0.529	-0.622	  1.09	 -0.11	  1.45	-0.868	
290	-20  	     1	  1.53	-0.592	 0.557	   1.1	 -1.17	-0.726	-0.426	 -1.31	-0.868	-0.995	-0.594	  1.09	-0.216	  1.19	  -1.5	
300	-20  	     1	  1.41	-0.592	 0.814	  1.48	 -1.08	-0.726	-0.622	-0.855	-4.83e-07	 -1.34	-0.547	  1.09	-0.316	 0.774	 -1.74	
310	-20  	     1	  1.25	-0.592	  1.05	  1.68	-0.954	-0.726	  -0.8	-0.297	 0.868	 -1.52	-0.484	  1.09	-0.406	 0.269	  -1.5	
320	-20  	     1	  1.05	-0.592	  1.25	  1.68	  -0.8	-0.726	-0.954	 0.297	   1.5	 -1.52	-0.406	  1.09	-0.484	-0.269	-0.868	
330	-20  	     1	 0.814	-0.592	  1.41	  1.48	-0.622	-0.726	 -1.08	 0.855	  1.74	 -1.34	-0.316	  1.09	-0.547	-0.774	-1.03e-06	
340	-20  	     1	 0.557	-0.592	  1.53	   1.1	-0.426	-0.726	 -1.17	  1.31	   1.5	-0.995	-0.216	  1.09	-0.594	 -1.19	 0.868	
350	-20  	     1	 0.283	-0.592	   1.6	 0.585	-0.216	-0.726	 -1.23	  1.61	 0.868	-0.529	 -0.11	  1.09	-0.622	 -1.45	   1.5	
0	-10  	     1	    -0	-0.301	  1.71	    -0	     0	 -1.02	-0.662	  1.88	     0	     0	     0	 0.655	 -1.36	-0.863	     2	
10	-10  	     1	-0.296	-0.301	  1.68	-0.642	 0.115	 -1.02	-0.652	  1.76	-0.999	 0.295	 0.235	 0.655	 -1.33	-0.811	  1.73	
20	-10  	     1	-0.583	-0.301	   1.6	 -1.21	 0.227	 -1.02	-0.622	  1.44	 -1.73	 0.555	 0.463	 0.655	 -1.27	-0.661	 0.999	
30	-10  	     1	-0.853	-0.301	  1.48	 -1.63	 0.331	 -1.02	-0.574	 0.939	    -2	 0.747	 0.678	 0.655	 -1.17	-0.431	-8.73e-08	
40	-10  	     1	  -1.1	-0.301	  1.31	 -1.85	 0.426	 -1.02	-0.507	 0.326	 -1.73	  0.85	 0.871	 0.655	 -1.04	 -0.15	-0.999	
50	-10  	     1	 -1.31	-0.301	   1.1	 -1.85	 0.507	 -1.02	-0.426	-0.326	-0.999	  0.85	  1.04	 0.655	-0.871	  0.15	 -1.73	
60	-10  	     1	 -1.48	-0.301	 0.853	 -1.63	 0.574	 -1.02	-0.331	-0.939	1.75e-07	 0.747	  1.17	 0.655	-0.678	 0.431	    -2	
70	-10  	     1	  -1.6	-0.301	 0.583	 -1.21	 0.622	 -1.02	-0.227	 -1.44	 0.999	 0.555	  1.27	 0.655	-0.463	 0.661	 -1.73	
80	-10  	     1	 -1.68	-0.301	 0.296	-0.642	 0.652	 -1.02	-0.115	 -1.76	  1.73	 0.295	  1.33	 0.655	-0.235	 0.811	-0.999	
90	-10  	     1	 -1.71	-0.301	-7.46e-08	1.64e-07	 0.662	 -1.02	2.9e-08	 -1.88	     2	-7.54e-08	  1.36	 0.655	5.92e-08	 0.863	2.62e-07	
100	-10  	     1	 -1.68	-0.301	-0.296	 0.642	 0.652	 -1.02	 0.115	 -1.76	  1.73	-0.295	  1.33	 0.655	 0.235	 0.811	 0.999	
